Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_x1,q_x2,q_x3,q_x4,q_x5,q_x6,q_x7,q_x8,q_x9,q_x10,q_x11,q_x12,q_x13,q_x14,q_x15,q_x16,q_x17,q_x18,q_x19,q_x20,q_x21,q_x22,q_x23,q_x24,q_x25,q_x26,q_x27,q_x28,q_x29,q_x30,q_x31,q_x32,q_x33,q_x34,q_x35,q_x36,q_x37,q_x38,q_x39,q_x40,q_x41,q_x42,q_x43,q_x44,q_x45,q_x46,q_x47,q_x48,q_x49,q_x50,q_s1,q_s2,q_s3,q_s4,q_s5,q_s6
28,198,2,2,91,0,77,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
28,199,3,0,91,0,77,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
28,200,4,0,91,0,77,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
28,201,5,0,91,0,77,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
28,202,6,0,91,0,77,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
28,203,7,0,91,0,77,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
29,203,0,0,91,0,77,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
29,204,1,1,92,0,78,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
29,205,2,1,93,0,79,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
29,206,3,0,93,0,79,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
29,207,4,0,93,0,79,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
29,208,5,0,93,0,79,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
29,209,6,0,93,0,79,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
29,210,7,0,93,0,79,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
30,210,0,0,93,0,79,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
30,211,1,0,93,0,79,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
30,212,2,0,93,0,79,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_2,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
30,213,3,1,94,0,80,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_0,M_3,M_2,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
30,214,4,1,95,0,81,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
30,215,5,0,95,0,81,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
30,216,6,0,95,0,81,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
30,217,7,0,95,0,81,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
31,217,0,0,95,0,81,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
31,218,1,1,96,0,82,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
31,219,2,0,96,0,82,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
31,220,3,1,97,0,83,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_3,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
31,221,4,0,97,0,83,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_3,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
31,222,5,0,97,0,83,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_3,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
31,223,6,0,97,0,83,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_3,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
31,224,7,0,97,0,83,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_3,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
32,224,0,0,97,0,83,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_3,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
32,225,1,0,97,0,83,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_3,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
32,226,2,2,99,1,84,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_4,M_3,M_3,M_3,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
32,227,3,0,99,0,84,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_4,M_3,M_3,M_3,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
32,228,4,0,99,0,84,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_4,M_3,M_3,M_3,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
32,229,5,0,99,0,84,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_4,M_3,M_3,M_3,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
32,230,6,0,99,0,84,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_4,M_3,M_3,M_3,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
32,231,7,0,99,0,84,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_4,M_3,M_3,M_3,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
33,231,0,0,99,0,84,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_3,M_3,M_4,M_3,M_3,M_3,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
33,232,1,4,103,1,87,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
33,233,2,0,103,0,87,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
33,234,3,0,103,0,87,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
33,235,4,0,103,0,87,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
33,236,5,0,103,0,87,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
33,237,6,0,103,0,87,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
33,238,7,0,103,0,87,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
34,238,0,0,103,0,87,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
34,239,1,0,103,0,87,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
34,240,2,0,103,0,87,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
34,241,3,1,104,0,88,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
34,242,4,0,104,0,88,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
34,243,5,0,104,0,88,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_1,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
34,244,6,2,106,0,90,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_0,M_3,M_3,M_3,M_3,M_3
34,245,7,1,107,0,91,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
35,245,0,0,107,0,91,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
35,246,1,2,109,0,93,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_1,M_4,M_4,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_3,M_3
35,247,2,2,111,0,95,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_1,M_4,M_4,M_4,M_2,M_2,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_4,M_4,M_2,M_1,M_0,M_4,M_0,M_2,M_0,M_3,M_2,M_4,M_3,M_4,M_2,M_3,M_3,M_3,M_3,M_0,M_3,M_3,M_3,M_3,M_3
